"fs_id","fid","pid","sid","level","individual_level","fs_answer","flagged","skip","timestamp"
"481","9","0","369","0","1","Education is the key for future progress. I belive everyone should have acces to university studies, regardless of their socioeconomical situation. 
technological evolution is happening and, in the next few years, there will be a massive change. Educational tools in the internet are very helpful. There are platforms that offer several different options so that teachers and students can comunicate at any moment. 
On one hand, it is true that technology can help improve education in so many ways, but it is also true that it will create differences in between the classmates. For instance, we all know that differences in class exist but, probably, the use of technology will increment them because it will make a difference in between the people in class who have access to technology and the people who do not.
On the other hand, I claim that, if as a society we try to equalize that, there won't be any problem and everything will work just fine.","0","0","1664443555"
"497","9","0","370","0","0","These are some positive aspects to the introduction of the latest technological evolution in the education system:

- The communication with the teachers would be easier with technology.
- They would learn how to write and read faster since it's much more interactive using technology (educational video games) and screens.
- Since in the future, many job positions will be needed to have some experience with technology, those students that used technology during their education would be able to get that spot without any effort.


These are some of the negative aspects to the introduction of the latest technological evolution in the education system:

- Letting students access technology from the early ages of their life can end up in the addiction of technology. Such as using computer all day with YouTube or any other social media and even video games, which can be really harmful.
- During classes, students would be using the technology for bad purposes such as checking social media while they are supposed to be doing another subject.
- Electricity bills would be really high if the whole education system used technology all day long.","0","0","2022"
"425","9","0","370","0","1","Positive:

- The student can get information of any source and learn more.
- With the collection of data from the students, study plans could be adapted to each student.
- The communication with the teachers its easier with the technology.

Negative

- With the acces of a lot of information, the students have it more easy to do plagiarism.
- Access to so much information does not help the student think for himself.
- Not all students and schools have the resources to have and use quality technology.","0","0","1664443353"
"501","9","0","371","0","0","POSITIVE:
- With the creation of apps and interactive content, education could be more entertaining and productive. Furthermore students could feel more integrated to the educative comunity
- Students should be able to access more helpful information to their studies, which will improve their researches.
- There will be more job and learning opportunities for everyone because some apps like linkedin has been created.

NEGATIVE:
- The appearance of new technology devices makes us increasingly lazy.
- If our personal data is used to improve our educational system, privacy problems could be generated.
- Students could not have the sufficient resources to apply the latest technological updates.","0","0","2022"
"428","9","0","371","0","1","positive:
- more an improved resources through internet
- ability to connect with people easily 
- work can be done faster

negative:
- work can be easily plagiarized
- people don't talk as much in person since they can just do it on-line
 - it is easier to find ways to cheat on your work","0","0","1664443377"
"494","9","0","372","0","0","Positive:
- We don't need to memorize things as we have tools like the calculator for maths or the internet for history and we can access any information via technology instead of using books.
- Makes classes more interactive and fun for all pupils.
- It can make it so that if someone can't attend to a school or lives far away he/she can have the same opportunities as others to get the same level of education.

Negative:
- Some people will depend on any technological device in order to divide 4/2 for example and won't be productive without technology 
- Without good measures, the constant use of technological devices can affect us, for example in our view or making us have headaches
- If we share learning devices with everyday people, our data can be shared without us wanting to and with so much data the human factor can disappear, dangerous to leave too much up to computers (AI)and","0","0","2022"
"424","9","0","372","0","1","Pros: 
- more interactive
- necessary tool for life, like writing 
- more personalized 
Cons: 
- same for all is needed 
- easy to manipulate or influence young people with false or incorrect ideas on the internet 
- the human factor can disappear, dangerous to leave too much up to computers (AI)","0","0","1664443294"
"490","9","0","373","0","0","Positive Aspects:

1. Technological developments have improved the quality of education by offering a new audiovisual way of studying.

2. Technological developments have positively affected the way we learn as for where we are located, making it possible to obtain degrees, certificates and finishing any course online as long as we have a device and internet connection.

3.Technological developments have made students more independent and less reliant of the teacher, by using the internet to consolidate ad fully understand concepts and ideas learnt in class

Negative Aspects:

1. Although Technological developments have improved means of learning they also can be a strong distraction for some students, while in class and at home, students can simply waste their time on social media platforms and end up cutting their study time in half becoming completely unproductive.

2. Children will be exposed to a lack of privacy and to the dangers of the internet from a young age. 

3- Children will be exposed to the dangers of the internet from a young age. This can be dangerous, but this problem can be solved giving a good internet education when they are still young.","0","0","2022"
"484","9","0","373","0","1","Technology in the education field is a toppic that we should all be concerned about. It is something that can bring a huge improvement to the future generations in their education, however we still need to pay attention with the existent cons. Starting with the positive aspects, with AI and new technology we will have better systems and methodologies inside the class. By having authomatic grading systems or virtual reality assistance for parents. On the other side people fear that new technology will replace real humane intera","0","0","1664443555"
"495","9","0","374","0","0","Positive aspects:

- Computers and systems such as Aula Global are making students lives easier
- Technology makes education more accessible for everyone, making it easier to learn.
-Will involve knowing much more about students as it can collect data about them. This information will be very useful for parents and teachers to assess the students evolution.
- Thanks to new technologies, education may be more interesting for the new-coming generations, improving their engagement with their learning activities

Negative aspects:

- Education needs to be a space where students can think free, learn and develop a critical thinking. That's why we need to be very careful to keep this open mind space that should be schools.
- Making education more accessible thanks to the technological evolution might bring the education levels down.
- Students would not learn many social skills creating difficulties in their daily lives.
- Technology can be dangerous to education as students might find different ways of avoiding plagiarism dectectors, etc.","0","0","2022"
"441","9","0","374","0","1","*POSITIVE ASPECTS*
- Tech would increase the opportunities of education being more accessible to a majority of the society.
- As per the new-coming generations, thanks to the evolution and modernization of this field, education will be even more interesting for them.
- A technological evolution in education may signify an increase in the engagement of students with their learning activities, bringing more focus on their interactive abilities and changing their approach to education as a whole. 

*NEGATIVE ASPECTS*
- Making education more accessible thanks to the technological evolution might bring the education levels down.","0","0","1664443524"
"489","9","0","375","0","0","Positive aspects:
-Education can be done anywhere only by having a device and internet access. 

-Technology will create more personalized ways of learning for each student, which, in the future, will lead to improve motivation and productivity.

-With technologies which facilitate the search of information, work can be done faster and we can have access to a lot of online material easier to find. 

Negative aspects:
-With the evolving technology we will be, in a short period of time, controlled. Every move we make, every time we breath, the system will know about it. So in an education system this could create anxiety and increase stress all over new student.

-Using a device for everything can lead to a lack of comunication and social abilities of the student.

-Home schooling can be perjudicial when it comes to making friends and getting to know your university mates. It is crucial to have a relationship with your collegues (or at least with some of them) to help each other and share your experiences with them.  ","0","0","2022"
"442","9","0","375","0","1","Positive: 
-New educational methods can be applied using new technologies such as interactive activities in an online class.
-Edacation can be done anywhere only by having a device and internet acces.
-With technologies that facilitate the search of infotmation work can be done faster.

Negative:
-Technologies can lead to distractions and adictions during the educational time.
-Using a device for everithing can lead to a lack of comunication and social abilities of the student.","0","0","1664443524"
"498","9","0","376","0","0","
Positives 
1) The introduction of computers and online follow-up have accelerated a lot the correction and assignment of tasks.

2) There’s more accessibility to information and books, which can give everyone the possibility to conduct good research.  

3) Lastly, students can get informed about the studies they want to take or they are taking and their professional possibilities.

Negatives

1) It’s harder to filter the good and reliable information from the bad. Since platforms are really public and anyone can post without any credention.

2) Inequalities between students rise. Some students will have more resources or be capable to accomplish higher goals in comparison to others. 

3)  Distractions are more easy to happen with technology and a bad use of this one can be also done.   ","0","0","2022"
"435","9","0","376","0","1","Education is, now more than ever, related to technology. This whole union can be seen in some positive and negative ways. 

As for how can technology improve education, the introduction of computers and online follow-up have accelerated a lot the correction and assignment of tasks. Students make a more continuous learning where they can be often connected to what they are studying and acces the materials. Nevertheless, there are also negative aspects to this development. For example, digital inequalities will start to raise in the education system and some students will have more resources or be capable to accomplish higher goals in comparison to others. The access to good quality digital devices or applications is expensive.","0","0","1664443478"
"492","9","0","377","0","0","Three positive aspects:
- The technology will evolve and provide our kids with better job opportunities and more possibilities in terms of technological careers.
- Classes are gonna be different and there will be a lot of many ways to teach, I believe that's just great, only if some of the traditional ways to teach are in there too.
- The technological evolution can also improve education by providing more sources of information or by sorting it out. It has become much easier to find information than in the last decade which is a quite positive aspect of technology.

Three negative aspects:
- Kids won't live what we have lived, they won't know what it is to go play football at the park just after finishing class (for example). They will all be connected all day and that will create a bad addiction.
- But technology might not be that friendly that it seems. People tend to rely a lot on the Internet
- Also, even if it's not a concerning problem, handwriting will almost disappear caused by the priority of tech devices and digital writing.","0","0","2022"
"444","9","0","377","0","1","The technological evolution can improve the education by providing more sources of information or by sorting it out. It has become much easier to find information than in the last decade which is a quite positive aspect of technology. In the future technological evolution there might be AI teachers which can be accesible at any time with the best teaching methods which will certainly help the future children.
      But technology might not be that friendly that it seems. People tend to rely a lot on the Internet and not memorise the information but just check on it and a little later just forget abou it. With more technological help people become more lazy and uneducated.","0","0","1664443526"
"500","9","0","378","0","0","Positives:
1) Virtual learning offers the possibility to teach using more interactive techniques

2) Technology is a powerful tool that contains a lot of information for people to discover and expand their knowledge

3) Technology allows students to access a lot of resources and information helpful to broaden their knowledge of a lot of topics

Negatives:
1) Access to technology is not a possibility for everybody
2) These tools can be harmful if they are not well used
3)","0","0","2022"
"433","9","0","378","0","1","I strongly believe that technological evolution is going to have 2 different impacts in society. On the one hand, there will a lot of people, which didn't have access to a good education, that is going to use technology as a tool to increase their knowledge. On the other hand, a lot of children that take for granted their good education are going to use technologies as an escape from reality losing a lot of their time in non-sense activities. That is to say that technological advances can be harmful or not depending on the use that each one of us gives to it. In spite of this, I think that this evolution is inevitable and that instead of evaluating if it will be good or bad, we should focus on teaching new generations how to make a good use of technologies.","0","0","1664443450"
"496","9","0","379","0","0","POSITIVE
- Digitalization in schools will provide students with a better understanding of work in their future, as they would manage easily all the digital programs to work with.
-The use of tech devices will allow students to have all the work and information on the internet and they couldn't do plagiarism as strong programs against it would be created.
-The use of tech devices will allow students to study from any part of the world without having to attend in person at class.

NEGATIVE
-The increment in use of the tech devices will affect negatively the face-to-face relationships.
-The collection of more data about the students and the use of AI to analyze their results will make privacy disappear.
-Only new generations will understand the use of this evolution, so the right of the parents to help their kids will be harmed","0","0","2022"
"472","9","0","379","0","1","POSITIVE
- The improvement of technology will create new and more efficient tools that will make education easier.
-The use of tech devices will allow students to have all the work and information on the internet.
-The use of tech devices will allow students to study from any part of the world without having to attend in person at class.

NEGATIVE
-The increment of use of the tech devices will affect negatively in the face to face relationships.
-The collection of more data about the students and the use of AI to analyze their results will make the privacy disappear.
-","0","0","1664443555"
"503","9","0","380","0","0","Positives:
-Improve of technology at education will increase the ways teachers can prepare classes, that means more dinamic and diverse ways to learn. 
-The students are able to study in plenty of different mechanisms and webs that can help them besides the tipical book. Furthermore they would be able to obtain information from the internet for free rather than spending money to buy boo
-Helps to have the information faster, it is more interactive because you can make different activities instead of only listen to the teachers or read a book
Negatives:
-Is not health to stay lots of hours in front of a screen.
-Not everyone can get a digital device because it is expensive.
- If internet and technology is easier and more solid, means that plagarism would be more accesible to students also.
-Al would be easier to handle and that will make lazy students that do not work and only let robots do their tasks. This will promote bad students with a degree and no idea of how to use the knowledge they should have gotten, and that means a society with incompetenced workers.
-The more technology improves, the more data Companies and the government keep, that is a bad idea and worse for children, nowadays all the children use internet.","0","0","2022"
"486","9","0","380","0","1","I am sure that technology will evolve in the future, however not always in a good way.
I think that in the future a good amount of jobs will be done by machines which have better efficiency and strength than humans. Thin change will improve the companies income, however lots of people will be leaved without a job.
I think that we will have less privacy at schools since the most efficient way of keeping the collage out of troubles is having security cameras in lots of places. 
Moreover with the big amount of data collected most of the students will probably receive the bet ways of education and this will improve their education level, however, they wont have much work offers since most of the jobs will be occupied by machines.","0","0","1664443559"
"455","9","0","382","0","1","Positive:
1. Technological evolution can help bring more ways to be more inclusive for example like adaptive tech for people with disabilities.
2. The internet has helped bring more access to information than ever before, this definitely helps students and the education sector in general.
3. AI could be used as a tool for education like for example, adaptive schedules and study times.

Negative:
1. By having so much technology in our daily lives (for example smartphones), students get hooked to certain apps and as a consequence, can lose time and sleep.
2. Students are of all ages, but generally minors. There should be a limit on how much data is recollected on minors since it could risk their privacy and security.
3. So much automatization in education could affect the relationship between teachers and students, and could make students feel like just a number.","0","0","1664443551"
"429","9","0","383","0","1","POSITIVES:
- Better understanding of the world that surrounds us, leading to a more ""truthful"" education.
- More connection possibilities, for example for people that can not go to school due to medical conditions, or people that live far away from any school.
- 

NEGATIVES
- If we start using computers more often, we may lose face-to-face contact
- Children will be more dependant on technologies, being unable to rely on themselves without the help of a device
-","0","0","1664443378"
"438","9","0","384","0","1","Positive aspects:
-  In future, it could be possible to not attend classes and do them at home. This will give an opportunity to study from everywhere, so you don't have to move from your house in order to be in university.
- The data obtain from the previous years can be use to improve education.

Negative aspects:
- In future, it could be possible to not attend presencial classes and do them at home. This could be use as an excuse for people who doesn't like to socialize and they isolated themselves.
- Nowadays, people have acces to Internet in a young age, which makes them addicted to it easier, and takes away from them their childhood. They prefer to stay at home and play videogames than go outside and meet with friends or tu study.
- Techonolical devices can be very distracting, and people prioritized it over studying, which will cause a decrease in university applications.","0","0","1664443498"
"479","9","0","385","0","1","Technological evolution will improve education since it will mainly facilitate the use and distribution of information and knowledge. For instance, we will surely start to use much artificial inteligence (AI), for example, we might use it to ask question about a particular topic or case and AI will know where to search for the best information. Another use can will be to know when the information can or can't be trusted, surely there will be some type of AI which will check many times in just seconds the information to finally give you an output whereas this information can be trusted or not. On the other hand, technology will also have it's downside, we will have even less privacy than we do now, future generation might be more lazy since technology will facilitate many work and","0","0","1664443555"
"459","9","0","386","0","1","On the one hand, implementing technology in education can mean that everyone in the world with a stable internet connection can access classes and studies regardless their geographical location and the infrastructure in said place. Hence, online education could provide children the chance to learn regardless of where they live an whether they have a school nearby.
Furthermore, the quality of learning can improve in the sense that qualified and trained profesionals will have the chance to present classes that can be attended worldwide. Hence, children who don't have access to many resources or that live somewhere where teachers are not qualified to teach superior studies such as university degrees, will have to chance - thanks to technology - to undertake said classes should they have internet access.
Lastly, 

On the other hand, opting for fully online classes can deteriorate the learing environment that we have grown up with, dehumanizing it and impersonalizing it with no human contact. this leads to the next point which is distorting social interactions between teachers and students where students engage with each other as well as the teacher and we can have","0","0","1664443554"
"426","9","0","387","0","1","Positive

The technological evolution can improve because the development of new methods of learning and the students can learn in anywhere

Negative

If you don’t have the means to do online classes you can’t learn","0","0","1664443356"
"470","9","0","388","0","1","POSITIVE:
- With the creation of apps and interactive content, education could be more entertaining and productive.
- Students should be able to access more information helpful to their studies.
- There will be more job and learning opportunities for everyone.

NEGATIVE:
- The appearance of new technology devices makes us increasingly lazy.
- If our personal data is used to improve our education system, privacy problems could be generated.","0","0","1664443555"
"445","9","0","389","0","1","Positive aspects:
1. Tecnology has given us acces to online sources to work and to learn but also the posibility to study during the pandemic and not losing one year of our studies. 
2. It can make that if someone cannot attend to a school or lives fare away he/she can have the same opportunities as others to study or to have the same level of education as someone who goes to the school in a city. 
3. If someone cannot have acces to education because they have to work, online studies can help them to have a titulation while they are working so they can have better options for the future. 

Negative aspects:
1. Not everyone can afford having a computer, or if all the family needs the computer to work or study maybe they can not afford a computer for each one. 
2. Tecnology gives us acces to everything and we have to know how to use it properly which it can make that an online course has not the same cretdivility as a presencial one because maybe you did all the exams copying or it’s not your work. 
3. The price of tecnology does not only includes a laptop, it also includes wifi, and other services which you have to pay also and not every one can afford it.","0","0","1664443539"
"475","9","0","390","0","1","Positive Aspects:

1. Technological developments have improved the quality of education by offering a new audiovisual way of studying
2. Technological developments have made students more independent and les reliant of the teacher, by using the internet to consolidate ad fully understand concepts and ideas learnt in class
3. Technological developments have positively affected the way we learn as for where we are located, making it possible to obtain degrees , certificates and finishing any course online as long as we have a device and internet connection.

Negative Aspects:

1. Although Technological developments have improved means of learning they also can be a strong distraction for some students , while in class and at home , students can simply waste there time of social media platforms and end up cutting there study time in half becoming completely unproductive.
2. Students already use electronic devices for entertainment purposes a lot on  a daily basis. Adding several more hours of screen time at class or studying at home, may harm and cause damage to the body. prolongated hours on the screen have proven to cause eye dryness , headache or migraine, disruption of sleep and all sort of health problems
2","0","0","1664443555"
"452","9","0","391","0","1","I believe technological evolution is going to be key in the future in every aspect of our lives. In terms of education I think in the future almost everything will be done in computers or tablets; this will involve knowing much more about students as it can collect data about them. This information will be very useful for parents and teachers to assess the students evolution. In the same way I think it can harm education as there would be less social contact and children from very low ages will be used to be in front of a screen. Losing social touch can lead to spending less time with friends developing social skills. 
I would say technology is the future as it makes access to everything much more easier, however educational centres should teach children the harms and disadvantages that it can provoke.","0","0","1664443549"
"467","9","0","392","0","1","The technological evolution should be in the way to adapt the studies to all the needs that can have the future children, for example if there are children with dyslexia, adapt the exercises and the lessons to them. 
About if it can harm education I do not have and accurate answer, I think it depend in how it is developed, if we do it to make the people addicted to the screens probably this could be a problem. Nowadays the number of children diagnosed with some visual desease has increase. Another negative aspect could be the sedentarism among the society, if all the education is related with the technology it will increase the time spent in front a screen.","0","0","1664443554"
"450","9","0","393","0","1","How do you think that technological evolution can improve education? 

1) You can have classrooms entirely through the internet (like we already saw with the pandemic) but even better with new technologies such as augmented reality 
2) Creating new tools that aid learning like an AI that follows every individual and reminds them of all their tasks that they have pending. Essentially acting as a timetable. 
3) Reduce the teacher's work by automating exam corrections with an AI. 

Do you think the technological evolution can harm education in any way?

1) AI can still make many mistakes requiring human intervention. 
2)","0","0","1664443546"
"487","9","0","395","0","1","As education has been evolving over the centuries, technology has too. These two have merged to make the best out of both worlds and try to improve our life quality, but can they actually change to a wrong outcome?

On the one hand, technology has facilitated education the audiovisual aspects of learning - classes are now much more interactive due to the fact that digital resources such as videos and","0","0","1664443559"
"462","9","0","396","0","1","Positive aspects:
1- Education could be accesible to anyone with the technological evolution because of the new facilities that able people for anywhere study in the field they wish without any problem. 
2- Students will allways have uploaded information to work 
3- 

Negative aspects:
1- Not every new technological device will be able (economicaly) for all students, so it could be kind of discrimination against those who are not able to have the newest devices. 
2- people will be only able to work and study with devices, and they will have problems when they have to do something by themselves (not prepared to work without technological help)
3- only new generations will understand the use of this evolution, so the right of the parents to help their kids will be harmed","0","0","1664443554"
"437","9","0","397","0","1","I think that technological evolution is good and has lots of benefits, helps to have the information faster, it is more interactive because you can make different activities instead of only listen to the teachers or read a book. But it is true that not everyone can get a digital device because it is expensive, also I think that it is not healthy to stay hours in front of a screen and the last point, I think that children have to read and write because if not they are used to have everything at the moment and that’s not a good point","0","0","1664443497"
"460","9","0","398","0","1","First of all I belive that technologies will improve our way to study. 
They will bring us many facilities to adquire information about the current society and help us to get more informed.
Then I think that these new technologies are going to speed the education, because they will be avaliable for young people along the time, and they will help the society of being more self-eficient. 
Otherwise we must have care with this evolution beacuse it can create a technological crisis. And at the same time, not all the world would be able to adquire technological services and that is  not fair at all, it would create big","0","0","1664443554"
"454","9","0","399","0","1","Positive aspects of the technological evolution are that in the future, with Artificial Inteligence (AI), each student can have a personalized studies plan according to their capacities. Moreover the technological evolution will motivate the students to study, because the classes will be more interactive and funny. Finally I think that technological evolution will change the way that the teachers teach, converting the classes more interesting.

But the negative aspects of the technological evolution can harm the education, disfavoring the vulnereable groups which cannot acces on internet. Additionally, AI can discriminate some students by his skin or religion. Finnaly with the tecnhnology evolution the role of the professor will be decreasing until dissapear and the students only will receive the knowlegde that the AI want.","0","0","1664443551"
"430","9","0","400","0","1","Positive: 
It helps with learning, making it easier.
It is an interesting topic to learn about.
It can make it more fun to learn for the students.
Negative:
It may be a distraction for the other subjects.
It may make you technology dependant.
They won't be able to teach other things apart from technical knowledge, as machines won't  have consciousness.","0","0","1664443386"
"427","9","0","401","0","1","Positive:
-  The technological evolution will create new tools to provide students and teachers new methods to learn and teach.

Negative:
- The technological evolution will create new dangers as the face recognition technologies and AI are gonna invade privacy.","0","0","1664443373"
"463","9","0","402","0","1","In my opinion, technological evolution has already had an impact in the educational system, but in the next years that impact will be even higher.
I think that this impact has been a good thing so far, because it has created easier and more comfortable ways to study to students. I also think that it will help in the future by automatising some processes that now are done by the students and could be done by AI's.
But, in the other hand, this impact could bring a lack of human contact between the students, the professors and the staff that would cause a","0","0","1664443554"
"453","9","0","403","0","1","Technology is a good way to and tool to improve a lot of things, but if we apply it to education, it may have negative and positive actions.

As negative aspects, I find that maybe technology will more probably cause more inequalities than the ones it solves. The first one is that access to technology depends on the economic income of the family, children with less economic income will have less access to education. The second one is that maybe children will get too much used to technology, and they will develop shortcomings in others aspects of quotidian life, as maybe socialize with adults or something of that kind.

A positive aspect I think about is that development of technology can be used to help kids with fewer capacities, for example, also to help education reach to more people. Technology can be used to make children have a better compromise or just to be more active in their education. Another advantage that it can bring to education is to help the students to get more and more collaborative.","0","0","1664443550"
"483","9","0","404","0","1","I expect that more and more sudents will be able to possess their own digital devices and that schools and universities will acquire devices that are too expensive and complex to use. I also feel that different devices that are not commonly used in education will start to be used to help students learn new topics, one of these being Virtual Reality headsets for example.

I believe that technological evolution can be very beneficial to future students. With that being said, I also believe that we ought to strive for a balance in between new methods of learning and old ones as both have their benefits.

A possible benefit of introducing the latest technological advances in education is that it will help students keep up with the latest technology.","0","0","1664443555"
"446","9","0","405","0","1","Technological evolution affects education in different ways. 

One of the most positive aspects is that the range of different ways of teaching is increasing considerably, which means that teachers have a variety of ways to teach. Another improvement is related to the large amount of sources of information that students can have access to, in order to improve their researches. 

On the other hand, social media can harm heavily the education by making children think that people can live only posting videos on instagram o tiktok, for example. It also affects the handwriting, which is disappearing during the time. That's negative because it can tell lots of things about the student and it is a mark of identity.","0","0","1664443543"
"464","9","0","406","0","1","I think that technological evolution will provide us a large amount of information and sources to improve the education in the futur. For example, it will be easier to supply education for all of us using 
Even so, this evolution can harm education too by distancing children from learning material sources like books, encyclopedies, etc., and make them addicted to technological networks.","0","0","1664443554"
"449","9","0","407","0","1","Positive:
- There will be more facilities at the moment of creating content to study and creating a better way of study. 

- There will be a more flexibily, because thanks to the technology, children will have the oportunity to work from home) 

-  Children will be more controled thanks to the technology and they will have a better personalises education. 

Negative: 
- There will be a lose of privacy in the childrens life. 

- Children will be exposed to the dangers of the internet from a young age. This can be dangerous, but this problem can be selved giving a good internet education when they are still young.","0","0","1664443544"
"440","9","0","408","0","1","Technology can help education in a near future for sure. Computers and systems such as Aula Global are making students lives easier, although this can be something dangerous. Education needs to be a space where students can think free, learn and develop a critical thinking. That's why we need to be very careful to keep this open mind space that should be schools. Society is becoming a big group of sheeps easy to control.","0","0","1664443521"
